budget,genres,keywords,original_language,popularity,production_companies,release_date,runtime,title,vote_average,vote_count,castgrade,directorGrade,writerGrade,class
9000000,"['Mystery', 'Thriller']","['individual', 'insulin', 'tattoo', 'waitress', 'amnesia', 'motel', 'insurance salesman', 'revenge', 'memory loss', 'polaroid', 'flashback', 'neo-noir']",en,60.715151,"['Summit Entertainment', 'Newmarket Capital Group', 'Team Todd', 'I Remember Productions']",11/10/2000,113.0,Memento,8.1,4028,2.0,2.0,1.0,4.0
5000000,['Horror'],"['hallucination', 'supernatural', 'mirror', 'skepticism', 'ghost']",en,35.871248,"['Intrepid Pictures', 'Blumhouse Productions', 'Relativity Media', 'WWE Studios', 'MICA Entertainment']",08/09/2013,104.0,Oculus,6.3,1050,2.0,1.0,1.0,4.0
5000000,['Comedy'],"['independent film', 'aftercreditsstinger', 'duringcreditsstinger']",en,18.077963,"['The Weinstein Company', 'View Askew Productions']",25/05/2006,97.0,Clerks II,6.9,398,2.0,1.0,1.0,4.0
5000000,"['Drama', 'Comedy', 'Music']","[""workers' quarter"", 'dancing class', 'strike', 'northern england', 'scholarship', 'ballet']",en,20.428237,"['BBC Films', 'Tiger Aspect Productions', 'StudioCanal', 'Arts Council of England', 'Working Title Films', 'WT2 Productions']",18/05/2000,110.0,Billy Elliot,7.4,750,2.0,2.0,1.0,4.0
4600000,"['Comedy', 'Drama']","['shyness', 'beach', 'bicycle', 'conversation', 'friendship', 'step father', 'vacation', 'job', 'neighbor', 'summer', 'teenager', 'water park', 'awkwardness']",en,32.14444,"['Fox Searchlight Pictures', 'Odd Lot Entertainment', 'Sycamore Pictures']",06/06/2013,103.0,The Way Way Back,7.1,688,1.0,2.0,2.0,4.0
0,['Comedy'],[],en,3.673566000000001,[],23/10/1991,94.0,House Party 2,4.7,21,0.0,0.0,1.0,0.0
3500000,"['Family', 'Drama', 'Action', 'Western', 'Romance']","['regret', 'river', 'horse', 'ranch', 'australia', 'brumby', 'brumbies', 'colt', 'stockman', 'clancy of the overflow']",en,3.6564910000000004,['Cambridge Productions'],02/03/1982,104.0,The Man from Snowy River,6.8,37,2.0,2.0,1.0,4.0
0,"['Animation', 'Family', 'Comedy']","['journalism', 'dance', 'daydream', 'friendship', 'pollution', 'cartoon', 'number in title', 'kids and family', 'valentine']",en,1.88484,['Walt Disney Pictures'],26/03/1999,77.0,Doug's 1st Movie,5.4,22,0.0,0.0,0.0,0.0
5000000,['Drama'],"['christianity', 'coma', 'jealousy', 'radio station', 'texas', 'apostle', 'minister', 'louisiana', 'forgiveness', 'independent film', 'preacher']",en,4.227807,"[""Butcher's Run Productions""]",09/10/1997,134.0,The Apostle,6.1,38,2.0,2.0,1.0,0.0
0,['Drama'],"['ax', 'biography', 'sociopath', 'lawyer', 'mansion', 'docudrama', 'perfection', 'adopted child']",en,3.102862,['Paramount Pictures'],18/09/1981,129.0,Mommie Dearest,6.5,54,2.0,2.0,2.0,0.0
10000000,"['Comedy', 'Drama']","['brother sister relationship', 'sister sister relationship', 'family clan', 'idealist', 'duringcreditsstinger']",en,15.688439,"['The Weinstein Company', 'Likely Story', 'Big Beach Films', 'Yuk Films']",26/08/2011,90.0,Our Idiot Brother,5.9,365,0.0,0.0,1.0,2.0
5000000,"['Action', 'Drama']","['olympic games', 'biography', 'sport', 'historical figure', 'nazi germany', 'racism', 'african american', 'track and field']",en,22.9951,"['Forecast Pictures', 'Solofilms', 'JoBro Productions & Film Finance', 'Trinity Race']",19/02/2016,134.0,Race,7.1,478,2.0,0.0,1.0,4.0
0,['Drama'],"['strip club', 'stripper', 'dominatrix', 'cat fight']",en,5.7698220000000005,['New Line Cinema'],08/04/1998,104.0,The Players Club,6.4,14,2.0,2.0,2.0,0.0
5000000,"['Horror', 'Thriller']","['paris', 'treasure', 'catacombs', 'scientist', 'singing in a car', 'archaeologist', 'loss of friend', 'subjective camera', 'found footage', 'thick accent', 'female archeologist', 'burning car', ""philosopher's stone"", 'french accent', 'rapping in a car']",en,26.510558000000003,"['Universal Pictures', 'Legendary Pictures', 'Brothers Dowdle Productions']",14/08/2014,93.0,"As Above, So Below",6.1,766,2.0,1.0,1.0,4.0
0,"['Drama', 'Thriller']","['infidelity', 'obsession', 'lie', 'sin', 'interracial relationship', 'cheating wife', 'lust', 'attraction', 'deceit', 'temptation', 'hipersexualidad', 'faithful husband']",en,7.544515,"['Lionsgate', 'Codeblack Entertainment']",10/10/2014,105.0,Addicted,5.4,63,0.0,0.0,1.0,0.0
0,['Drama'],"['sister sister relationship', 'menstruation', 'superstition', 'independent film', 'curse', 'mother daughter relationship', 'tavern', 'aunt niece relationship', 'father daughter relationship', 'all black cast', 'woman director']",en,1.126941,[],07/09/1997,109.0,Eve's Bayou,6.1,27,2.0,0.0,2.0,0.0
5000000,['Drama'],"['mother', 'professor', 'illness']",en,35.307577,"['Killer Films', 'Big Indie Pictures', 'Backup Media', 'BSM Studio']",05/12/2014,99.0,Still Alice,7.5,1104,2.0,2.0,1.0,4.0
5000000,"['History', 'Drama']",['egypt'],en,4.079111,['Twentieth Century Fox Film Corporation'],25/08/1954,139.0,The Egyptian,6.0,11,0.0,2.0,1.0,3.0
5000000,"['Action', 'Crime', 'Thriller']",[],en,7.0588679999999995,"['Universal Pictures', 'Martin Poll Productions', 'The Production Company']",17/03/1981,99.0,Nighthawks,6.4,86,2.0,2.0,1.0,4.0
5000000,"['Horror', 'Thriller']","['new york', 'boat', 'mask', 'psychopath', 'high school', 'sewerage', 'times square', 'serial killer', 'teenager', 'jason vorhees']",en,12.904615,"['Paramount Pictures', 'Sean S. Cunningham Films', 'Horror Inc.']",28/07/1989,100.0,Friday the 13th Part VIII: Jason Takes Manhattan,4.8,191,0.0,0.0,1.0,3.0
5000000,"['Comedy', 'Drama', 'Romance']","['usa', 'parents kids relationship', 'greece', 'culture clash', 'midlife crisis', 'restaurant', 'bad mother-in-law', 'mother-in-law', 'parents-in-law', 'son-in-law', 'father-in-law', 'patriarch', 'bad father-in-law', 'greek', 'wedding', 'family', 'xenophobia']",en,18.115566,"['Home Box Office (HBO)', 'Playtone', 'Gold Circle Films', 'Ontario Film Development Corporation', 'MPH Entertainment Productions']",22/02/2002,95.0,My Big Fat Greek Wedding,6.2,671,2.0,1.0,1.0,4.0
5000000,"['Drama', 'Crime']","['female nudity', 'sex', 'florida', 'drug dealer', 'nudity', 'female friendship', 'party', 'art house', 'drug', 'spring break', 'young adult']",en,62.554173,"['RabbitBandini Productions', 'Division Films', 'Pop Films', 'Radar Pictures', 'Muse Productions', 'MJZ', ""O' Salvation"", 'Iconoclast']",24/01/2013,94.0,Spring Breakers,5.0,1551,0.0,0.0,0.0,4.0
5000000,"['Horror', 'Thriller']","['mass murder', 'nudity', 'halloween', 'attempt to escape', 'cult', 'psychopath', 'escape agent', 'murder', 'escape', 'slasher', 'doctor', 'niece', 'death', 'evil', 'michael myers', 'psychiatric', 'murder hunt', 'halloween night']",en,9.483717,['Miramax Films'],29/09/1995,88.0,Halloween: The Curse of Michael Myers,5.0,170,0.0,0.0,0.0,4.0
5000000,"['Drama', 'Romance']","['mexico', 'sex', 'beach', 'group sex', 'male friendship', 'road trip', 'coming of age', 'teenager', 'lgbt', 'new mexican cinema']",es,16.890285000000002,"['B?®same Mucho Pictures', 'Producciones Anhelo', 'The Criterion Collection']",08/06/2001,106.0,Y Tu Mam?í Tambi?®n,7.3,315,2.0,2.0,1.0,4.0
4000000,"['Horror', 'Comedy']","['record collection', 'flower', 'cheese', 'pub', 'surrey', 'romantic comedy', 'zombie', 'english', 'tv show in film', 'cricket bat', 'broken bottle', 'survival horror', 'british pub', 'english pub', ""you've got red on you""]",en,49.12486,"['Universal Pictures', 'Big Talk Productions', 'StudioCanal', 'Film4', 'Working Title Films', 'WT2 Productions', 'De Wolfe Music', 'Inside Track 2']",09/04/2004,99.0,Shaun of the Dead,7.5,2420,2.0,2.0,1.0,4.0
0,"['Drama', 'Horror']",[],en,8.309894,"['Freestyle Releasing', 'Liddell Entertainment']",31/10/2008,82.0,The Haunting of Molly Hartley,4.3,48,0.0,0.0,1.0,0.0
5000000,"['Drama', 'Mystery', 'Romance']","['sheriff', 'family secrets', 'neo-western', 'dark secrets']",en,5.9601489999999995,"['Castle Rock Entertainment', 'Columbia Pictures Corporation', 'Rio Dulce']",21/06/1996,135.0,Lone Star,6.9,77,2.0,1.0,2.0,3.0
5000000,"['Horror', 'Thriller']","['sheriff', 'scissors', 'ambulance', 'halloween', 'twist', 'knife', 'sequel', 'murder', 'serial killer', 'masked killer', 'blood', 'niece', 'evil', 'michael myers', 'october']",en,9.302349000000001,['Dimension Films'],21/10/1988,88.0,Halloween 4: The Return of Michael Myers,5.9,209,0.0,0.0,1.0,4.0
5000000,"['Horror', 'Mystery']","['island', 'party', 'murder', 'teen movie', 'slasher', ""april fool's day"", 'holiday horror', 'canuxploitation', 'elimination derby', 'college friends']",en,8.190888000000001,"['Paramount Pictures', 'Hometown Films', 'YCTM']",27/03/1986,89.0,April Fool's Day,5.8,73,0.0,0.0,0.0,0.0
0,"['Comedy', 'Drama']","['diner', 'baltimore maryland', 'fake accident', 'gambling debt', 'twenty something', '1950s']",en,5.87193,['Metro-Goldwyn-Mayer (MGM)'],02/04/1982,110.0,Diner,6.9,83,2.0,1.0,1.0,0.0
5000000,"['Action', 'Crime', 'Drama', 'Romance', 'Thriller', 'Western']","['martial arts', 'kung fu', 'texas', 'fbi', 'wheelchair', 'texas ranger', 'weapon', 'gun battle', 'drug', 'father daughter relationship', 'killing a dog']",en,8.452666,"['1818', 'Lone Wolf McQuade Associates', 'Topkick Productions']",14/04/1983,107.0,Lone Wolf McQuade,5.5,67,0.0,0.0,1.0,3.0
5000000,"['Horror', 'Thriller', 'Science Fiction']","['moon', 'nasa', 'infection', 'barbecue', 'moon landing', 'hammer', 'alien', 'mockumentary', 'astronaut', 'alien infection', 'found footage']",en,17.028252,"['Bazelevs Production', 'Dimension Films', 'Bekmambetov Projects Ltd.']",20/07/2011,86.0,Apollo 18,5.0,356,0.0,0.0,1.0,4.0
5000000,"['Comedy', 'Drama']","['suicide', 'single parent', 'sister sister relationship', 'cleaning lady', 'new mexico', 'teamwork', 'family business ', 'crime scene', 'woman director']",en,19.336367000000006,"['Back Lot Pictures', 'Overture Films', 'Big Beach Films']",18/01/2008,102.0,Sunshine Cleaning,6.5,255,2.0,2.0,1.0,4.0
5000000,"['Action', 'Thriller']","['hotel', 'revolution', 'race against time', 'engineer', 'coup', 'survival', 'rebellion', 'execution', 'american', 'family', 'american abroad', 'u.s. embassy', 'foreign']",en,38.006982,"['Bold Films', 'Living Films', 'Brothers Dowdle Productions']",26/08/2015,103.0,No Escape,6.7,777,2.0,1.0,1.0,4.0
0,"['Action', 'Fantasy']","['sword fight', 'animal']",en,6.377523,"['Antares Produzione Cinematografica', 'Metro-Goldwyn-Mayer (MGM)']",20/08/1982,118.0,The Beastmaster,6.0,97,0.0,2.0,0.0,0.0
5000000,"['Drama', 'History', 'Romance', 'War']","['israel', 'egypt', 'religion and supernatural', 'epic']",en,0.835617,['Edward Small Productions'],25/12/1959,139.0,Solomon and Sheba,5.4,8,0.0,2.0,0.0,3.0
20000000,"['Romance', 'Comedy']","['sex', 'black', 'parody', 'spoof', 'millionaire']",en,14.947588,['Open Road Films (II)'],28/01/2016,92.0,Fifty Shades of Black,4.3,331,0.0,0.0,0.0,1.0
0,"['Drama', 'Romance']",[],en,5.1299,[],09/01/2009,99.0,Not Easily Broken,6.3,9,1.0,2.0,1.0,0.0
4,"['Drama', 'Romance', 'War']","['italy', 'nurse', 'love letter', 'officer', 'priest', 'escape', 'hospital', 'best friend', 'pre-code', 'air raid', 'ambulance driver', 'battle of the isonzo', 'air attack']",en,1.199451,['Paramount Pictures'],08/12/1932,89.0,A Farewell to Arms,6.2,28,2.0,2.0,1.0,4.0
0,"['Comedy', 'Romance']","['bet', 'match', 'playboy', 'fear of commitment', 'best friend']",en,3.8108269999999997,"['Lionsgate', 'Jorva Entertainment Productions']",11/03/2016,96.0,The Perfect Match,5.2,42,0.0,0.0,0.0,0.0
5500000,"['Fantasy', 'Animation', 'Science Fiction', 'Family']","['video game', 'monster', 'loss of energy', 'egg', 'computer', 'good vs evil', 'internet', 'based on video game', 'giant egg', 'animal trainer', 'superhero kids', 'anime']",en,3.7387,"['Saban Entertainment', 'Toei']",17/03/2000,82.0,Digimon: The Movie,6.2,72,2.0,2.0,1.0,0.0
0,"['Comedy', 'Drama']","['christianity', 'gay', 'coming out', 'independent film', 'coming of age', 'lgbt child']",en,9.851230000000001,[],21/01/2004,92.0,Saved!,6.3,147,2.0,2.0,2.0,0.0
8000000,"['Comedy', 'Crime', 'Drama']","['father son relationship', 'socialism', 'yuppie', 'professor', 'dying and death', 'cancer', 'money', 'university', 'illness', 'dying', 'family conflict', 'friend']",fr,3.03091,"['Pyramide Productions', 'Cin?®maginaire Inc.', 'T?®l?®film Canada', 'The Harold Greenberg Fund', 'Astral Films', 'Canal+', 'Soci?®t?® Radio-Canada', 'Soci?®t?® de D?®veloppement des Entreprises Culturelles (SODEC)', 'Centre National de la Cin?®matographie (CNC)']",21/05/2003,99.0,The Barbarian Invasions,6.7,77,2.0,2.0,1.0,0.0
0,"['Action', 'Adventure', 'Drama', 'Romance']","['england', 'crusade', 'robin hood', 'king richard']",en,3.199904,"['Columbia Pictures Corporation', 'Rastar Pictures']",11/03/1976,106.0,Robin and Marian,6.6,50,2.0,2.0,1.0,0.0
5000000,"['Action', 'Adventure', 'Horror', 'Thriller']","['vampire', 'full moon', 'poster', 'hitchhiker', 'homoeroticism', 'newspaper headline', 'vampire slayer', 'switchblade', 'gun in mouth', 'film canister', 'playing chicken', 'blood sucking', 'traffic violation', 'virus']",en,2.739307,"['Screen Gems', 'Sony Pictures Entertainment', 'Egmont Film', 'Columbia TriStar Home Entertainment']",27/04/2001,90.0,The Forsaken,4.9,47,0.0,0.0,1.0,0.0
5000000,"['Action', 'Adventure', 'War', 'Thriller']","['gun', 'traitor', 'nazis', 'bridge', 'major', 'colonel', 'blood', 'sergeant', 'battle', 'partisan', 'woman', 'task force', 'keith mallory']",en,5.348446,['Columbia Pictures Corporation'],01/11/1978,118.0,Force 10 from Navarone,6.4,91,2.0,2.0,1.0,2.0
5000000,['Comedy'],"['loser', 'tv station', 'game show', 'tv star', 'music video', 'satire', 'cult film', 'indiana jones spoof scene', 'music spoof']",en,4.070044,"['Orion Pictures', 'Cinecorp']",21/07/1989,97.0,UHF,6.7,89,2.0,2.0,1.0,0.0
0,['Comedy'],"['video game', 'grandmother grandson relationship', 'man child', 'stoner', 'game tester']",en,9.974681,"['Twentieth Century Fox Film Corporation', 'Happy Madison Productions']",06/01/2006,94.0,Grandma's Boy,6.6,220,2.0,2.0,2.0,0.0
5000000,"['Comedy', 'Drama']","['sex', 'independent film', 'moving', 'beverly hills', 'woman director', 'nursing school', 'nomad']",en,6.3082980000000015,['Fox Searchlight Pictures'],14/08/1998,91.0,Slums of Beverly Hills,6.5,44,2.0,2.0,2.0,0.0
5000000,['Western'],"['showdown', 'bounty', 'bounty hunter', 'loss of brother', 'sadness', 'blackmail', 'harmonica', 'anti hero', 'auction', 'dying and death', 'peasant', 'insanity', 'spaghetti western']",it,49.333137,"['Paramount Pictures', 'Rafran Cinematografica', 'Finanzia San Marco']",21/12/1968,175.0,Once Upon a Time in the West,8.1,1128,2.0,2.0,1.0,1.0
5000000,"['Action', 'Comedy', 'Thriller']",[],en,4.149628,['Artisan Entertainment'],13/07/2001,94.0,Made,6.3,55,1.0,2.0,2.0,1.0
5000000,"['Science Fiction', 'Drama']","['moon', 'artificial intelligence', 'clone', 'isolation', 'future', 'dystopia', 'space', 'cloning', 'moon base']",en,46.114184,"['Liberty Films UK', 'Lunar Industries', 'Xingu Films', 'Limelight Fund']",12/06/2009,97.0,Moon,7.6,1794,2.0,2.0,1.0,2.0
0,['Comedy'],"['bar mitvah', 'party', 'independent film']",en,3.562563,[],12/05/2006,90.0,Keeping Up with the Steins,5.2,18,1.0,0.0,0.0,0.0
5000000,['Documentary'],"['prehistoric', 'dinosaur', 'imax', 'underwater scene', '3d', 'short']",en,4.498368,"['N3D Land Productions', 'Mantello Brothers Productions']",14/05/2010,41.0,Sea Rex 3D: Journey to a Prehistoric World,5.9,11,0.0,0.0,0.0,0.0
5000000,['Drama'],"['canada', 'suffering', 'village', 'paralysis', 'independent film', 'lawyer', 'school bus', 'vehicular accident']",en,7.6731240000000005,"['Fine Line Features', 'Alliance Communications']",14/05/1997,112.0,The Sweet Hereafter,6.8,103,2.0,1.0,1.0,0.0
4000000,"['Drama', 'History']","['monk', 'sunrise', 'medicine', 'hostage', 'evacuation', 'koran', 'protection', 'french', 'community', 'peace', 'faith', 'based on true story', 'religion', 'terrorism']",fr,4.992475,"['Why Not Productions', 'Armada Films', 'France T?®l?®vision', 'Cin?®mage 4', 'Cofinova 6', 'Soficin?®ma 6']",18/05/2010,120.0,Of Gods and Men,6.5,91,2.0,2.0,2.0,4.0
5000000,"['Comedy', 'Drama']","['wine garden', 'wine', 'winzer']",en,6.174435,"['Zininsa Film Production', 'Intellectual Properties Worldwide']",06/08/2008,110.0,Bottle Shock,6.6,60,2.0,2.0,2.0,0.0
0,"['Comedy', 'Horror', 'Science Fiction']","['double life', 'musical', 'jekyll and hyde']",en,0.805312,[],10/11/1982,87.0,Jekyll and Hyde ... Together Again,4.6,5,0.0,0.0,1.0,0.0
5000000,"['Drama', 'Fantasy']","['mother', 'sex', 'secret', 'obsession', 'literature', 'nudity', 'fantasy', 'passion', 'love', 'friends', 'murder', 'independent film', 'lesbian', 'true', 'relationship']",en,8.753409,"['WingNut Films', 'Miramax Films', 'New Zealand Film Commission', 'Fontana Productions']",02/09/1994,99.0,Heavenly Creatures,7.0,294,2.0,2.0,1.0,0.0
5000000,['Drama'],"['hospital', 'church']",en,3.9437059999999997,"['Emmett/Furla Films', 'Giving Films']",11/09/2015,121.0,90 Minutes in Heaven,5.4,40,0.0,1.0,1.0,0.0
5000000,"['Comedy', 'Drama', 'Romance']","['alcohol', 'arizona', 'beer', 'playboy', 'independent film', 'salesman', 'pregnant', 'repo man']",en,9.169411,"['Birdsong Pictures', 'IM Global']",15/10/2010,97.0,Everything Must Go,6.0,208,0.0,0.0,1.0,0.0
5000000,"['Comedy', 'Crime', 'Mystery', 'Thriller']","['detective', 'blackmail', 'independent film']",en,2.732031,"['Castle Rock Entertainment', 'Columbia Pictures Corporation', 'Manifest Film Company']",30/01/1998,116.0,Zero Effect,6.0,55,0.0,0.0,1.0,0.0
5000000,"['Thriller', 'Drama']","['factory', 'insomnia', 'post it', 'machinist', 'cleaning bathroom tile', 'osha', 'taunting', 'manhole', 'one armed man', 'torment', 'department of motor vehicles', ""mother's day"", 'losing weight', 'old photograph', 'dostoevsky']",en,35.252056,"['Filmax Entertainment', 'Castelao Producciones', 'Canal+ Espa??a', 'Instituto de la Cinematograf?¡a y de las Artes Audiovisuales (ICAA)', 'ICF']",09/02/2004,101.0,The Machinist,7.3,1247,2.0,2.0,2.0,2.0
5000000,"['Drama', 'Crime']","['suicide', 'drug dealer', 'redemption', 'addict', 'existentialism']",en,6.063868,"['Fine Line Features', 'Live Entertainment', 'Seven Arts', 'Carolco Pictures']",21/08/1992,103.0,Light Sleeper,5.7,15,1.0,0.0,1.0,0.0
5000000,"['Thriller', 'Crime', 'Drama', 'Mystery']",['biography'],en,21.343093,"['The Combine', 'Bluegrass Films']",09/10/2014,112.0,Kill the Messenger,6.6,355,1.0,2.0,1.0,0.0
5000000,['Drama'],"['loss of son', 'trauma', 'toy', 'marriage', 'grief', 'memory', 'crying', 'parking lot', 'therapy', 'car seat']",en,10.095184,['Olympus Pictures'],16/12/2010,91.0,Rabbit Hole,6.9,165,2.0,2.0,1.0,1.0
5000000,"['Comedy', 'Drama', 'Crime']","['new york', 'hotel', 'based on novel', 'birthday', 'bath', 'nightclub', 'donut', 'hallucination', 'costume', 'injection', 'death of a friend', 'arrest', 'police', 'party', 'friends', 'independent film', 'man man relationship', 'money', 'drug']",en,4.129165,['ContentFilm'],05/09/2003,98.0,Party Monster,5.9,58,1.0,1.0,1.0,0.0
5000000,"['Horror', 'Crime', 'Thriller']","['skinhead', 'heroin', 'music', 'cover-up', 'murder', 'suspense', 'gore', 'duct tape', 'swastika', 'pitbull', 'witness to murder', 'meat cleaver', 'bitten in the neck', 'neo nazi', 'punk band', 'fire extinguisher', 'mumblegore', 'killer dog', 'mauling', 'box cutter', 'feedback', 'mic stand']",en,30.001023999999997,"['Film Science', 'Broad Green Pictures']",15/04/2016,95.0,Green Room,6.7,683,2.0,2.0,2.0,0.0
5000000,"['Comedy', 'Drama', 'Romance']","['sex', 'adultery', 'depression', 'infidelity', 'nightclub', 'nudity', 'orgasm', 'promise', 'bikini', 'guru', 'love', 'lesbian', 'lust', 'drug', 'therapy', 'pleasure']",en,6.759235,"['Cold Iron Pictures', 'Ambush Entertainment', 'AV Club, The']",30/03/2006,88.0,The Oh in Ohio,5.8,27,1.0,0.0,1.0,0.0
5000000,"['Drama', 'Science Fiction', 'Mystery']","['trilogy', 'ayn rand']",en,1.7310349999999999,['Atlas 3 Productions'],12/09/2014,99.0,Atlas Shrugged Part III: Who is John Galt?,3.9,15,0.0,0.0,1.0,0.0
7000000,"['Comedy', 'Crime', 'Drama']","['brother brother relationship', 'robbery', 'burglar', 'language barrier', 'motel', 'independent film', 'psychiatric hospital', 'maid', 'theft', 'nervous breakdown', 'escapade', 'laundry room']",en,11.700578,"['Gracie Films', 'Columbia Pictures Corporation']",21/02/1996,91.0,Bottle Rocket,6.8,281,2.0,2.0,1.0,0.0
